Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
56139013,La gente no existe,Laura Ferrero,"Ferrero, Laura",,8420454648,9788420454641,5,3.95,Alfaguara,Paperback,208,2021,,,2022/02/01,,,read,,,,1,0
1422264,Clarissa,Stefan Zweig,"Zweig, Stefan",Jean-Claude Capèle,2253095281,9782253095286,3,3.91,Le Livre de Poche,Mass Market Paperback,240,2008,1941,,2022/02/01,,,read,,,,1,0
3069540,La mujer del viajero en el tiempo,Audrey Niffenegger,"Niffenegger, Audrey",Silvia Alemany,,,5,3.99,DeBolsillo,Paperback,595,2006,2003,,2022/02/01,,,read,,,,1,0
9637773,"Zafiro (Piedras preciosas, #2)",Kerstin Gier,"Gier, Kerstin",,8484416941,9788484416944,4,4.18,Montena,Hardcover,368,2011,2010,,2022/02/01,,,read,,,,1,0
6325285,"Rubinrot (Edelstein-Trilogie, #1)",Kerstin Gier,"Gier, Kerstin",,3401063340,9783401063348,4,4.12,Arena Verlag,Hardcover,345,2009,2009,,2022/02/01,,,read,,,,1,0
11023952,Los enamoramientos,Javier Marías,"Marías, Javier",,8420407135,9788420407135,3,3.53,Alfaguara,Paperback,401,2011,2011,,2022/02/01,,,read,,,,1,0
57115290,La biblioteca de París,Janet Skeslien Charles,"Charles, Janet Skeslien",Gemma Rovira,,,3,4.08,Salamandra,Kindle Edition,432,2021,2021,,2022/02/01,,,read,,,,1,0
25065899,Hoy he conocido a alguien,Milena Busquets,"Busquets, Milena",,,,3,3.07,Ediciones B,Kindle Edition,107,2015,2008,,2022/02/01,,,read,,,,1,0
51566204,Por las carreteras,Sylvain Prudhomme,"Prudhomme, Sylvain",M. Dolores Torres Paris,8491818413,9788491818410,4,3.59,Alianza Editorial,Paperback,248,2020,2019,,2022/02/01,,,read,,,,1,0
55346724,Contra la igualdad de oportunidades: Un panfleto igualitarista,César Rendueles,"Rendueles, César",,,,4,4.1,Seix Barral,Kindle Edition,,2020,2020,,2022/02/01,,,read,,,,1,0
56585021,Gema,Milena Busquets,"Busquets, Milena",,,9788433999153,5,3.05,Anagrama,Paperback,176,2021,2021,,2022/02/01,,,read,,,,1,0
22874381,Analisis del sistemas-mundo,Immanuel Wallerstein,"Wallerstein, Immanuel",,9682326044,9789682326042,4,3.9,Siglo XXI,Paperback,170,2005,2004,,2022/02/01,,,read,,,,1,0
33662956,Tan poca vida,Hanya Yanagihara,"Yanagihara, Hanya",Aurora Echevarría,6073148127,9786073148122,0,4.34,Lumen,Paperback,1008,2016,2015,,2022/02/01,to-read,to-read (#28),to-read,,,,0,0
1083342,Amor perdurable,Ian McEwan,"McEwan, Ian",Benito Gómez Ibáñez,843396674X,9788433966742,0,3.64,Anagrama,Paperback,304,2001,1997,,2022/02/01,to-read,to-read (#27),to-read,,,,0,0
53061793,Territorio de luz,Yūko Tsushima,"Tsushima, Yūko",Tana Oshima,,,0,3.6,Impedimenta,Paperback,193,2020,1978,,2022/02/01,to-read,to-read (#26),to-read,,,,0,0
56022346,Hombres que caminan solos,José Ignacio Carnero,"Carnero, José Ignacio",,8439737971,9788439737971,0,3.34,Literatura Random House,Paperback,192,2021,,,2022/02/01,to-read,to-read (#25),to-read,,,,0,0
37836585,Tiempos de Swing,Zadie Smith,"Smith, Zadie",,,,0,3.56,Ediciones Salamandra,Kindle Edition,432,2017,2016,,2022/02/01,to-read,to-read (#24),to-read,,,,0,0
2420024,Rebeca,Daphne du Maurier,"Maurier, Daphne du",,8440200587,9788440200587,0,4.24,Orbis,Hardcover,288,1976,1938,,2022/02/01,to-read,to-read (#23),to-read,,,,0,0
1998566,Agua para elefantes,Sara Gruen,"Gruen, Sara",,1603960066,9781603960069,0,4.1,Alfaguara,Paperback,432,2007,2006,,2022/02/01,to-read,to-read (#22),to-read,,,,0,0
41633564,La octava vida (para Brilka),Nino Haratischwili,"Haratischwili, Nino",,,,0,4.52,Alfaguara,Kindle Edition,1008,2018,2014,,2022/02/01,to-read,to-read (#21),to-read,,,,0,0
34839214,"Los años ligeros (Crónicas de los Cazalet, #1)",Elizabeth Jane Howard,"Howard, Elizabeth Jane",,8417041397,9788417041397,0,3.95,Siruela,Paperback,436,2017,1990,,2022/02/01,to-read,to-read (#20),to-read,,,,0,0
56781618,Música de un pozo azul (El Pasaje de los Panoramas),Torborg Nedreaas,"Nedreaas, Torborg",Mariano González Campo,8417800697,9788417800697,0,3.68,,Paperback,340,2020,1960,,2022/02/01,to-read,to-read (#19),to-read,,,,0,0
43185028,Mi año de descanso y relajación,Ottessa Moshfegh,"Moshfegh, Ottessa",Inmaculada C. Pérez Parra,,,0,3.71,Alfaguara,Kindle Edition,209,2019,2018,,2022/02/01,to-read,to-read (#18),to-read,,,,0,0
80040,Todo cuanto amé,Siri Hustvedt,"Hustvedt, Siri",,8433970437,9788433970435,0,4.08,Anagrama,Paperback,456,2004,2002,,2022/02/01,to-read,to-read (#17),to-read,,,,0,0
13199181,El agrio,Valérie Mréjen,"Mréjen, Valérie",,8493692689,9788493692681,0,3.52,Editorial Periferica,Paperback,96,2009,2001,,2022/02/01,to-read,to-read (#16),to-read,,,,0,0
52764201,Todo lo que sé sobre el amor,Dolly Alderton,"Alderton, Dolly",Anna Valor Blanquer,8408214357,9788408214359,0,4.11,Planeta,Paperback,384,2019,2018,,2022/02/01,to-read,to-read (#15),to-read,,,,0,0
23396975,"Las deudas del cuerpo (La amiga estupenda, #3)",Elena Ferrante,"Ferrante, Elena",,,9788426404718,0,4.33,Lumen,Paperback,480,2017,2013,,2022/02/01,to-read,to-read (#14),to-read,,,,0,0
28445264,"La niña perdida  (La amiga estupenda, #4)",Elena Ferrante,"Ferrante, Elena",Celia Filipetto Isicato,1941999751,9781941999752,0,4.42,Lumen,Paperback,544,2016,2014,,2022/02/01,to-read,to-read (#13),to-read,,,,0,0
19317949,"Un mal nombre (La amiga estupenda, #2)",Elena Ferrante,"Ferrante, Elena",,,9788426404688,0,4.42,LUMEN,Paperback,560,2017,2012,,2022/02/01,to-read,to-read (#12),to-read,,,,0,0
44289602,El verano en que mi madre tuvo los ojos verdes,Tatiana Țîbuleac,"Țîbuleac, Tatiana",Marian Ochoa de Eribe,,,0,4.37,Impedimenta,Paperback,256,2019,2017,,2022/02/01,to-read,to-read (#11),to-read,,,,0,0
13604836,Días de lectura,Marcel Proust,"Proust, Marcel",,,9788430609338,0,3.69,Taurus,Paperback,144,2012,1905,,2022/02/01,to-read,to-read (#10),to-read,,,,0,0
42200387,Permafrost,Eva Baltasar,"Baltasar, Eva",Nicole d'Amonville Alegría,8439735146,9788439735144,5,3.83,Literatura Random House,Paperback,144,2018,2018,,2022/02/01,,,read,,,,1,0
51819600,Anatomía de una bañera,Júlia Peró,"Peró, Júlia",,8408227882,9788408227885,0,4.25,Planeta,Hardcover,320,2020,,,2022/02/01,to-read,to-read (#9),to-read,,,,0,0
35113062,Cuando nadie mira,Alejandra G. Remón,"Remón, Alejandra G.",,,,0,4.2,,,,,,,2022/02/01,to-read,to-read (#8),to-read,,,,0,0
52061530,Los siete maridos de Evelyn Hugo,Taylor Jenkins Reid,"Reid, Taylor Jenkins",Nora Escoms,8416517274,9788416517275,3,4.46,Umbriel,Paperback,384,2020,2017,,2022/02/01,,,read,,,,1,0
6969,Emma,Jane Austen,"Austen, Jane",Fiona Stafford,0141439580,9780141439587,0,4.04,Penguin Books,Paperback,474,2003,1815,,2022/02/01,,,read,,,,1,0
44146624,Días sin ti,Elvira Sastre,"Sastre, Elvira",,8432234958,9788432234958,1,4.07,Seix Barral,Paperback,264,2019,2019,,2022/02/01,,,read,,,,1,0
69483,Las edades de Lulú,Almudena Grandes,"Grandes, Almudena",,8472237486,9788472237483,2,3.24,Tusquets Editores,Paperback,280,2007,1989,2021/01/24,2021/01/24,,,read,,,,1,0
32797956,"En el café de los existencialistas: Sexo, café y cigarrillos o cuando filosofar era provocador",Sarah Bakewell,"Bakewell, Sarah",Ana Herrera,,9788434423992,0,4.24,Ariel,Paperback,528,2016,2016,,2020/08/10,"to-read, abandoned","to-read (#7), abandoned (#1)",to-read,,,,0,0
370523,Cien años de soledad,Gabriel García Márquez,"Márquez, Gabriel García",,8420471836,9788420471839,5,4.11,Alfaguara,Hardcover,752,2007,1967,,2020/08/10,,,read,,,,1,0
64503,"San Manuel Bueno, mártir",Miguel de Unamuno,"Unamuno, Miguel de",Víctor García de la Concha,8423919102,9788423919109,0,3.89,Espasa-Calpe,Paperback,172,1991,1930,,2020/08/10,to-read,to-read (#6),to-read,,,,0,0
36683693,La villa de las telas,Anne Jacobs,"Jacobs, Anne",,,,2,3.81,Plaza & Janés,Kindle Edition,622,2018,2014,2020/06/05,2020/08/10,,,read,,,,1,0
63137,Niebla,Miguel de Unamuno,"Unamuno, Miguel de",,8423919153,9788423919154,5,4.05,Espasa Calpe,Paperback,259,1990,1914,2020/08/05,2020/08/10,,,read,,,,1,0
4671,The Great Gatsby,F. Scott Fitzgerald,"Fitzgerald, F. Scott",,,,0,3.93,Scribner,Paperback,180,1925,1925,,2020/08/10,to-read,to-read (#5),to-read,,,,0,0
6185,Wuthering Heights,Emily Brontë,"Brontë, Emily","Richard J. Dunn, Charlotte Brontë, John Bugg, Robert Heindel",,,0,3.88,Norton,Paperback,464,2002,1847,,2020/08/10,to-read,to-read (#4),to-read,,,,0,0
10210,Jane Eyre,Charlotte Brontë,"Brontë, Charlotte",Michael Mason,0142437204,9780142437209,0,4.14,Penguin,Paperback,532,2003,1847,,2020/08/10,to-read,to-read (#3),to-read,,,,0,0
23513349,Milk and Honey,Rupi Kaur,"Kaur, Rupi",,1502784270,9781502784278,2,4.01,Createspace,Paperback,204,2014,2014,,2020/08/10,,,read,,,,1,0
2657,To Kill a Mockingbird,Harper Lee,"Lee, Harper",,,,0,4.27,Harper Perennial Modern Classics,Paperback,336,2006,1960,,2020/08/10,to-read,to-read (#2),to-read,,,,0,0
28187,"The Lightning Thief (Percy Jackson and the Olympians, #1)",Rick Riordan,"Riordan, Rick",,,,4,4.29,Disney Hyperion Books,Paperback,377,2006,2005,,2020/08/10,,,read,,,,1,0
3,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",J.K. Rowling,"Rowling, J.K.",,,,3,4.47,Scholastic Inc,Hardcover,309,2003,1997,,2020/08/10,,,read,,,,1,0
1885,Pride and Prejudice,Jane Austen,"Austen, Jane",Anna Quindlen,,,4,4.28,Modern Library,Paperback,279,2000,1813,,2020/08/10,,,read,,,,1,0
40961427,1984,George Orwell,"Orwell, George",,,,0,4.19,Houghton Mifflin Harcourt,Kindle Edition,298,2013,1949,,2020/08/10,to-read,to-read (#1),to-read,,,,0,0
